,OrganizationIdentifier,ActivityMediaSubdivisionName,ActivityStartDate,ActivityDepthHeightMeasure/MeasureValue,ActivityConductingOrganizationText,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,CharacteristicName
36466,INSTOR_WQX,,2020-08-25,,,,,41.5997954912,-87.3429555221,Sodium
36467,MNPCA,Surface Water,2020-06-16,,,,,44.978056,-93.245,Sulfate
36468,MNPCA,Surface Water,2020-07-17,,,,,44.957167,-93.081783,Calcium
36469,MNPCA,Surface Water,2020-09-01,,,,,44.978056,-93.239444,Dissolved oxygen (DO)
36470,MNPCA,Surface Water,2020-01-07,,,,,45.050084,-93.273847,Sulfate
36471,MNPCA,Surface Water,2020-07-21,,,,,44.86311,-93.00493,Magnesium
36472,WIDNR_WQX,,2020-08-13,,WIDNR_WQX,,,42.875381,-89.924675,Specific conductance
36473,MNPCA,Surface Water,2020-07-18,,,,,44.961546,-92.985011,pH
36474,MNPCA,Surface Water,2020-05-22,,,,,44.978056,-93.245,Escherichia coli
36475,MNPCA,Surface Water,2020-03-19,,,,,45.050084,-93.273847,Chloride
36476,MNPCA,Surface Water,2020-06-15,,,,,44.910663,-93.192374,"Hardness, Ca, Mg"
36477,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-05-20,,,,,39.812806,-104.954333,Total dissolved solids
36478,BPMWQX,Surface Water,2020-07-06,,,,,37.89430848,-107.6397413,Chloride
36479,BPMWQX,Surface Water,2020-09-22,,,,,37.89217972,-107.6473843,Calcium
36480,MNPCA,Surface Water,2020-05-22,,,,,44.978056,-93.245,Chloride
36481,BPMWQX,Surface Water,2020-08-03,,,,,37.90833,-107.638424,Chloride
36482,MNPCA,Surface Water,2020-07-21,,,,,44.86311,-93.00493,Calcium
36483,MNPCA,Surface Water,2020-07-08,,,,,47.015953,-91.666208,Specific conductance
36484,INSTOR_WQX,,2020-11-24,,,,,41.5997954912,-87.3429555221,Magnesium
36485,BPMWQX,Surface Water,2020-08-25,,,,,37.89217972,-107.6473843,Hardness
36486,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-09-02,,,,,39.812772,-104.95444,Turbidity
36487,MNPCA,Surface Water,2020-09-15,,,,,45.023889,-93.277222,Total volatile solids
36488,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-10-07,,,,,40.00148,-104.825378,"Temperature, water"
36489,MNPCA,Surface Water,2020-10-12,,,,,44.875331,-92.99937,Magnesium
36490,UTAHDWQ_WQX,,2020-06-17,,Division of Water Quality,,,39.51447,-111.58635,Total dissolved solids
36491,MNPCA,Surface Water,2020-09-01,,,,,45.012778,-93.220278,Chloride
36492,INSTOR_WQX,,2020-01-07,,,,,41.6183461878,-87.1990612156,Specific conductance
36493,BPMWQX,Surface Water,2020-09-22,,,,,37.88957,-107.64803,Bromide
36494,UTAHDWQ_WQX,,2020-10-26,,Division of Water Quality,,,41.6984,-112.16162,Potassium
36495,MNPCA,Surface Water,2020-08-04,,,,,45.072844,-93.285133,Total volatile solids
36496,INSTOR_WQX,,2020-01-07,,,,,41.6183461878,-87.1990612156,Turbidity
36497,INSTOR_WQX,,2020-03-12,,,,,41.5997954912,-87.3429555221,Calcium
36498,BPMWQX,Surface Water,2020-09-14,,,,,37.8955505,-107.646707,"Alkalinity, total"
36499,SSCW,,2020-06-08,0.5,,,,42.49229,-70.85512,Enterococcus
36500,BPMWQX,Surface Water,2020-10-13,,,,,37.87673048,-107.6443288,"Alkalinity, total"
36501,MNPCA,Surface Water,2020-02-04,,,,,44.978056,-93.239444,"Hardness, carbonate"
36502,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-09-16,,,,,39.812772,-104.95444,Sulfate
36503,MNPCA,Surface Water,2020-08-05,,,,,44.910663,-93.192374,Total dissolved solids
36504,MNPCA,Surface Water,2020-07-16,,,,,44.962223,-92.985032,pH
36505,WFWQC_UT,,2020-11-11,,,,,40.144972,-111.650333,pH
36506,BPMWQX,Surface Water,2020-07-06,,,,,37.9085318093,-107.6423634031,Potassium
36507,INSTOR_WQX,,2020-03-12,,,,,41.69232048,-87.5054023621,Calcium carbonate
36508,21COL001_WQX,Surface Water,2020-01-15,,CDPHE-WQCD,,,37.262,-107.88066,Potassium
36509,RVRPOMO,,2020-09-28,,,,,39.2858,-123.183,Total Coliform
36510,BPMWQX,Surface Water,2020-09-14,,,,,37.9060846,-107.6424108,"Alkalinity, total"
36511,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-09-02,,,,,40.00148,-104.825378,Bromide
36512,MNPCA,Surface Water,2020-05-20,,,,,44.953353,-93.205417,Total suspended solids
36513,MNPCA,Surface Water,2020-04-28,,,,,45.072844,-93.285133,Total suspended solids
36514,UTAHDWQ_WQX,,2020-02-10,,Division of Water Quality,,,40.14387,-111.74946,"Temperature, water"
36515,MNPCA,Surface Water,2020-02-11,,,,,44.932031,-93.144877,Total suspended solids
36516,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-05-20,,,,,40.00148,-104.825378,Potassium
36517,WIDNR_WQX,,2020-05-20,0.5,WIDNR_WQX,,,43.094933,-88.08763,Chloride
36518,MNPCA,Surface Water,2020-05-26,,,,,45.03739,-92.8425,Magnesium
36519,BPMWQX,Surface Water,2020-07-07,,,,,37.8892720817,-107.6546164882,Potassium
36520,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-04-15,,,,,39.812806,-104.954333,Sulfate
36521,BPMWQX,Surface Water,2020-10-14,,,,,37.93178702,-107.5698517,Calcium
36522,MNPCA,Surface Water,2020-06-18,,,,,44.932031,-93.144877,Total suspended solids
36523,BPMWQX,Surface Water,2020-07-07,,,,,37.8970496,-107.6453083,Chloride
36524,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-10-07,,,,,39.812806,-104.954333,Dissolved oxygen (DO)
36525,WFWQC_UT,,2020-08-19,,,,,40.21143,-111.65195,Total dissolved solids
36526,UTAHDWQ_WQX,,2020-06-16,,Division of Water Quality,,,40.14387,-111.74946,Specific conductance
36527,MNPCA,Surface Water,2020-06-22,,,,,44.875331,-92.99937,"Hardness, carbonate"
36528,MNPCA,Stormwater,2020-08-28,0.0,,,,44.9971,-93.47175,Suspended Sediment Concentration (SSC)
36529,INSTOR_WQX,,2020-06-29,,,,,41.69232048,-87.5054023621,Turbidity
36530,BPMWQX,Surface Water,2020-07-07,,,,,37.8909050441,-107.6496848279,Potassium
36531,MNPCA,Surface Water,2020-08-12,,,,,45.050084,-93.273847,Total dissolved solids
36532,MNPCA,Surface Water,2020-07-06,,,,,45.012778,-93.220278,Chemical oxygen demand
36533,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-02-05,,,,,39.812806,-104.954333,Conductivity
36534,WIDNR_WQX,,2020-08-11,,WIDNR_WQX,,,45.383327,-92.65001,Chloride
36535,BPMWQX,Surface Water,2020-09-14,,,,,37.905767,-107.643516,Potassium
36536,MNPCA,Surface Water,2020-03-03,,,,,44.97776,-93.090727,Total volatile solids
36537,MNPCA,Surface Water,2020-08-05,,,,,44.953353,-93.205417,Calcium
36538,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-10-07,,,,,40.00148,-104.825378,Dissolved oxygen (DO)
36539,BPMWQX,Surface Water,2020-07-06,,,,,37.89418422,-107.6473065,Fluoride
36540,BPMWQX,Surface Water,2020-10-24,,,,,37.889925,-107.650156,Total suspended solids
36541,MNPCA,Surface Water,2020-11-11,,,,,45.072844,-93.285133,Stream stage
36542,MNPCA,Surface Water,2020-07-16,,,,,44.910663,-93.192374,pH
36543,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-01-15,,,,,40.00148,-104.825378,Dissolved oxygen (DO)
36544,BPMWQX,Surface Water,2020-07-07,,,,,37.8971496,-107.6454626,Potassium
36545,BPMWQX,Surface Water,2020-08-18,,,,,37.893043,-107.647284,Sodium
36546,MNPCA,Surface Water,2020-01-13,,,,,44.97736,-93.090457,pH
36547,UTAHDWQ_WQX,,2020-08-19,,Division of Water Quality,,,39.51447,-111.58635,Specific conductance
36548,MNPCA,Surface Water,2020-01-13,,,,,44.910663,-93.192374,pH
36549,UTAHDWQ_WQX,,2020-11-16,,Division of Water Quality,,,41.52422,-112.04542,Potassium
36550,MNPCA,Surface Water,2020-06-28,,,,,44.932031,-93.144877,"Carbonaceous biochemical oxygen demand, non-standard conditions"
36551,MNPCA,Surface Water,2020-03-04,,,,,44.97736,-93.090457,pH
36552,SAMISHINDIAN_WQX,,2020-02-18,,,,,48.5044,-122.606,Specific conductance
36553,BPMWQX,Surface Water,2020-09-19,,,,,37.8952305671,-107.6464275365,Magnesium
36554,BPMWQX,Surface Water,2020-08-25,,,,,37.89217972,-107.6473843,Magnesium
36555,MNPCA,Surface Water,2020-06-16,,,,,44.978056,-93.245,Chloride
36556,MNPCA,Surface Water,2020-03-10,,,,,44.910663,-93.192374,pH
36557,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-05-06,,,,,39.812772,-104.95444,Fluoride
36558,BPMWQX,Surface Water,2020-10-13,,,,,37.82,-107.6631,Calcium
36559,MNPCA,Surface Water,2020-05-26,,,,,44.94981,-92.92872,Chloride
36560,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-10-07,,,,,39.812806,-104.954333,Turbidity
36561,INSTOR_WQX,,2020-06-22,,,,,41.6183461878,-87.1990612156,Total solids
36562,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-07-01,,,,,39.812806,-104.954333,Chloride
36563,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-07-01,,,,,39.812772,-104.95444,Magnesium
36564,MNPCA,Surface Water,2020-07-29,,,,,45.012778,-93.220278,"Hardness, carbonate"
36565,MNPCA,Surface Water,2020-08-19,,,,,45.045256,-92.820111,Total suspended solids
36566,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-02-05,,,,,39.812806,-104.954333,Potassium
36567,MNPCA,Surface Water,2020-10-16,,,,,44.910663,-93.192374,"Hardness, Ca, Mg"
36568,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-06-17,,,,,39.812806,-104.954333,Potassium
36569,BPMWQX,Surface Water,2020-07-07,,,,,37.81120198,-107.6591665,Hardness
36570,MNPCA,Surface Water,2020-08-19,,,,,45.012778,-93.220278,Total suspended solids
36571,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-12-02,,,,,40.00148,-104.825378,"Biochemical oxygen demand, standard conditions"
36572,UTAHDWQ_WQX,,2020-03-30,,Division of Water Quality,,,39.60687,-111.44536,"Biochemical oxygen demand, standard conditions"
36573,MNPCA,Surface Water,2020-03-17,,,,,45.050084,-93.273847,"Biochemical oxygen demand, standard conditions"
36574,INSTOR_WQX,,2020-06-22,,,,,41.6183461878,-87.1990612156,Sulfate
36575,BPMWQX,Surface Water,2020-09-14,,,,,37.893575,-107.6441667,"Alkalinity, total"
36576,BPMWQX,Surface Water,2020-10-13,,,,,37.8892720817,-107.6546164882,Fluoride
36577,MNPCA,Surface Water,2020-03-07,,,,,45.012778,-93.220278,Total volatile solids
36578,MTVOLWQM_WQX,Treated water supply,2020-07-15,,HDR,,,48.174717,-114.308265,Magnesium
36579,BPMWQX,Surface Water,2020-09-15,,,,,37.80272,-107.6726039,Fluoride
36580,MNPCA,Stormwater,2020-06-19,0.0,,,,44.989918,-93.470273,Chloride
36581,MNPCA,Surface Water,2020-08-19,,,,,44.978056,-93.245,"Hardness, carbonate"
36582,MNPCA,Surface Water,2020-05-17,,,,,44.84048,-93.00483,Calcium
36583,MNPCA,Surface Water,2020-11-23,,,,,44.932031,-93.144877,Magnesium
36584,BPMWQX,Surface Water,2020-07-06,,,,,37.90056439,-107.6444229,Calcium
36585,MNPCA,Surface Water,2020-01-23,,,,,45.012778,-93.220278,"Temperature, water"
36586,BPMWQX,Surface Water,2020-07-07,,,,,37.79027049,-107.6675778,Magnesium
36587,KINGCOUNTY,,2020-01-07,,,,,47.367914,-122.487793,Fecal Coliform
36588,WFWQC_UT,,2020-03-11,,,,,40.21143,-111.65195,Total dissolved solids
36589,MNPCA,Surface Water,2020-03-06,,,,,44.957167,-93.081783,Total suspended solids
36590,INSTOR_WQX,,2020-07-23,,,,,41.5997954912,-87.3429555221,Magnesium
36591,MNPCA,Surface Water,2020-03-04,,,,,44.932031,-93.144877,Total suspended solids
36592,BPMWQX,Surface Water,2020-10-14,,,,,37.280496,-107.87599,Magnesium
36593,MNPCA,Surface Water,2020-03-06,,,,,44.910663,-93.192374,Magnesium
36594,BPMWQX,Surface Water,2020-10-14,,,,,37.93191431,-107.570513,Magnesium
36595,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-06-17,,,,,39.812806,-104.954333,Potassium
36596,21COL001_WQX,Surface Water,2020-08-11,,CDPHE-WQCD,,,37.262,-107.88066,"Temperature, water"
36597,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-12-02,,,,,40.00148,-104.825378,Escherichia coli
36598,INSTOR_WQX,,2020-08-25,,,,,41.5997954912,-87.3429555221,Chloride
36599,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-07-15,,,,,39.812772,-104.95444,Fluoride
36600,INSTOR_WQX,,2020-02-03,,,,,41.7250767749,-86.9016515024,Total suspended solids
36601,BPMWQX,Surface Water,2020-08-03,,,,,37.8892720817,-107.6546164882,"Alkalinity, total"
36602,MNPCA,Surface Water,2020-06-02,,,,,45.023889,-93.277222,"Transparency, tube with disk"
36603,21COL001_WQX,Wastewater Treatment Plant Effluent,2020-12-09,,CDPHE-WQCD,,,39.7435,-105.476,Sulfate
36604,MNPCA,Surface Water,2020-05-17,,,,,45.050084,-93.273847,"Hardness, carbonate"
36605,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-03-04,,,,,39.812806,-104.954333,Potassium
36606,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-09-02,,,,,39.812772,-104.95444,Sodium
36607,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-04-15,,,,,39.812772,-104.95444,pH
36608,MNPCA,Surface Water,2020-07-17,,,,,44.97736,-93.090457,Escherichia coli
36609,MNPCA,Stormwater,2020-06-28,,,,,44.915938,-93.208155,Total suspended solids
36610,BPMWQX,Surface Water,2020-10-14,,,,,37.92939413,-107.567383,"Alkalinity, total"
36611,21COL001_WQX,Wastewater Treatment Plant Effluent,2020-11-18,,CDPHE-WQCD,,,39.7435,-105.476,Sodium
36612,BPMWQX,Surface Water,2020-09-22,,,,,37.88957,-107.64803,Potassium
36613,BPMWQX,Surface Water,2020-10-13,,,,,37.80272,-107.6726039,Potassium
36614,INSTOR_WQX,,2020-02-11,,,,,41.65241767,-87.4381260151,Chemical oxygen demand
36615,MNPCA,Surface Water,2020-01-13,,,,,44.953273,-93.074752,"Hardness, Ca, Mg"
36616,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-01-08,,,,,39.812806,-104.954333,Calcium
36617,WIDNR_WQX,,2020-05-28,,WIDNR_WQX,,,45.383327,-92.65001,Total suspended solids
36618,BPMWQX,Surface Water,2020-07-07,,,,,37.79027049,-107.6675778,Sodium
36619,MNPCA,Surface Water,2020-02-04,,,,,44.978056,-93.245,Specific conductance
36620,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-11-04,,,,,40.00148,-104.825378,Potassium
36621,BPMWQX,Surface Water,2020-08-03,,,,,37.90833,-107.638424,Bromide
36622,INSTOR_WQX,,2020-02-11,,,,,41.65241767,-87.4381260151,Potassium
36623,BPMWQX,Surface Water,2020-07-07,,,,,37.79027049,-107.6675778,Sodium
36624,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-09-16,,,,,40.00148,-104.825378,Potassium
36625,BPMWQX,Surface Water,2020-10-13,,,,,37.80272,-107.6726039,Sulfate
36626,MNPCA,Surface Water,2020-08-14,,,,,44.953353,-93.205417,pH
36627,BPMWQX,Surface Water,2020-08-25,,,,,37.89217972,-107.6473843,Calcium
36628,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-02-19,,,,,40.00148,-104.825378,pH
36629,MNPCA,Surface Water,2020-10-06,,,,,45.023889,-93.277222,Dissolved oxygen (DO)
36630,BPMWQX,Surface Water,2020-08-24,,,,,37.89682,-107.646121,Chloride
36631,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-06-03,,,,,39.812806,-104.954333,Fluoride
36632,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-06-17,,,,,40.00148,-104.825378,Total dissolved solids
36633,UTAHDWQ_WQX,,2020-05-20,,Division of Water Quality,,,39.51447,-111.58635,Total suspended solids
36634,MNPCA,Surface Water,2020-03-06,,,,,44.957167,-93.081783,Total volatile solids
36635,MNPCA,Surface Water,2020-10-29,,,,,44.86311,-93.00493,Total volatile solids
36636,21COL001_WQX,Surface Water,2020-08-19,,CDPHE-WQCD,,,39.7435,-105.476,Dissolved oxygen (DO)
36637,SAMISHINDIAN_WQX,,2020-01-23,,,,,48.5044,-122.606,"Temperature, water"
36638,BPMWQX,Surface Water,2020-09-14,,,,,37.905767,-107.643516,Sodium
36639,WIDNR_WQX,,2020-11-12,,WIDNR_WQX,,,45.383327,-92.65001,Specific conductance
36640,BPMWQX,Surface Water,2020-09-19,,,,,37.8909050441,-107.6496848279,Potassium
36641,MNPCA,Surface Water,2020-07-10,,,,,45.072844,-93.285133,"Temperature, water"
36642,21COL001_WQX,Surface Water,2020-01-30,,CDPHE-WQCD,,,39.7435,-105.476,Potassium
36643,MNPCA,Surface Water,2020-07-27,,,,,45.03739,-92.8425,Magnesium
36644,MNPCA,Surface Water,2020-09-21,,,,,44.953273,-93.074752,Calcium
36645,21COL001_WQX,Wastewater Treatment Plant Effluent,2020-11-17,,CDPHE-WQCD,,,40.1726,-105.9157,"Hardness, Ca, Mg"
36646,MNPCA,Surface Water,2020-09-01,,,,,45.023889,-93.277222,"Biochemical oxygen demand, standard conditions"
36647,MNPCA,Surface Water,2020-08-05,,,,,44.910663,-93.192374,Total suspended solids
36648,MNPCA,Surface Water,2020-09-15,,,,,45.023889,-93.277222,Total dissolved solids
36649,INSTOR_WQX,,2020-02-11,,,,,41.65241767,-87.4381260151,Dissolved oxygen saturation
36650,MNPCA,Surface Water,2020-06-16,,,,,45.072844,-93.285133,"Alkalinity, total"
36651,INSTOR_WQX,,2020-08-25,,,,,41.5997954912,-87.3429555221,pH
36652,BPMWQX,Surface Water,2020-08-03,,,,,37.81120198,-107.6591665,Bromide
36653,MNPCA,Surface Water,2020-08-05,,,,,44.953273,-93.074752,Total suspended solids
36654,BPMWQX,Surface Water,2020-07-07,,,,,37.79027049,-107.6675778,Magnesium
36655,WFWQC_UT,,2020-03-11,,,,,40.21143,-111.65195,Total dissolved solids
36656,MNPCA,Surface Water,2020-03-10,,,,,44.97736,-93.090457,pH
36657,BPMWQX,Surface Water,2020-09-14,,,,,37.89244383,-107.6483408,Hardness
36658,MNPCA,Surface Water,2020-10-15,,,,,44.957167,-93.081783,Calcium
36659,MNPCA,Surface Water,2020-10-06,,,,,45.012778,-93.220278,"Transparency, tube with disk"
36660,MNPCA,Surface Water,2020-03-03,,,,,44.932031,-93.144877,Total volatile solids
36661,MNPCA,Surface Water,2020-03-06,,,,,44.957167,-93.081783,Chloride
36662,MNPCA,Surface Water,2020-06-16,,,,,45.012778,-93.220278,"Transparency, tube with disk"
36663,INSTOR_WQX,,2020-07-23,,,,,41.69232048,-87.5054023621,"Alkalinity, total"
36664,BPMWQX,Surface Water,2020-08-03,,,,,37.909984,-107.638313,Bromide
36665,MNPCA,Surface Water,2020-06-24,,,,,47.015953,-91.666208,pH
36666,SSCW,,2020-08-06,0.5,,,,42.49229,-70.85512,Enterococcus
36667,MNPCA,Surface Water,2020-01-23,,,,,45.023889,-93.277222,Sulfate
36668,BPMWQX,Surface Water,2020-10-13,,,,,37.79027049,-107.6675778,Fluoride
36669,MNPCA,Surface Water,2020-06-16,,,,,45.050084,-93.273847,"Alkalinity, total"
36670,INSTOR_WQX,,2020-11-24,,,,,41.65241767,-87.4381260151,Escherichia coli
36671,INSTOR_WQX,,2020-02-11,,,,,41.69232048,-87.5054023621,Calcium
36672,MNPCA,Surface Water,2020-08-27,,,,,44.961546,-92.985011,pH
36673,MNPCA,Surface Water,2020-11-23,,,,,44.953353,-93.205417,"Hardness, Ca, Mg"
36674,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-09-02,,,,,40.00148,-104.825378,Potassium
36675,SSCW,,2020-08-25,0.5,,,,42.51382,-70.88799,Enterococcus
36676,PALERMOWELLFIELD_WQX,Groundwater,2020-01-21,,"GeoEngineers, Inc.",,,47.0023089,-122.9119244,Turbidity
36677,BPMWQX,Surface Water,2020-10-13,,,,,37.8437,-107.5894105,Magnesium
36678,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-08-19,,,,,40.00148,-104.825378,Escherichia coli
36679,INSTOR_WQX,,2020-03-12,,,,,41.65241767,-87.4381260151,"Alkalinity, total"
36680,BPMWQX,Surface Water,2020-09-22,,,,,37.89502,-107.64567,Sulfate
36681,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-11-04,,,,,40.00148,-104.825378,Sulfate
36682,MNPCA,Surface Water,2020-02-04,,,,,45.012778,-93.220278,"Carbonaceous biochemical oxygen demand, standard conditions"
36683,CT_DEP01_WQX,Surface Water,2020-08-03,,ctdeepWplrAbm,,,41.656743,-72.656319,Enterococcus
36684,BPMWQX,Surface Water,2020-07-07,,,,,37.8909050441,-107.6496848279,"Alkalinity, total"
36685,MNPCA,Surface Water,2020-05-26,,,,,44.94981,-92.92872,Magnesium
36686,MNPCA,Surface Water,2020-05-26,,,,,45.050084,-93.273847,Total dissolved solids
36687,MNPCA,Surface Water,2020-01-07,,,,,45.012778,-93.220278,"Transparency, tube with disk"
36688,BPMWQX,Surface Water,2020-07-07,,,,,37.81120198,-107.6591665,Fluoride
36689,WIDNR_WQX,,2020-01-06,1.0,WIDNR_WQX,,,46.535004,-91.58253,"Temperature, water"
36690,MNPCA,Surface Water,2020-03-04,,,,,44.953353,-93.205417,Total suspended solids
36691,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-05-06,,,,,39.812772,-104.95444,Potassium
36692,MNPCA,Surface Water,2020-03-17,,,,,45.023889,-93.277222,"Biochemical oxygen demand, standard conditions"
36693,MNPCA,Surface Water,2020-10-15,,,,,44.953273,-93.074752,Total suspended solids
36694,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-01-08,,,,,39.812806,-104.954333,Total suspended solids
36695,BPMWQX,Surface Water,2020-09-19,,,,,37.9085318093,-107.6423634031,Calcium
36696,21COL001_WQX,Surface Water,2020-02-06,,CDPHE-WQCD,,,37.262,-107.88066,Magnesium
36697,MNPCA,Surface Water,2020-06-16,,,,,44.978056,-93.239444,"Biochemical oxygen demand, standard conditions"
36698,MNPCA,Surface Water,2020-06-18,,,,,45.012778,-93.220278,"Carbonaceous biochemical oxygen demand, standard conditions"
36699,BPMWQX,Surface Water,2020-07-06,,,,,37.89430848,-107.6397413,Bromide
36700,WIDNR_WQX,,2020-09-14,1.0,WIDNR_WQX,,,46.535004,-91.58253,"Temperature, water"
36701,ECU_ECOL_ENGR,,2020-04-23,,,,,35.6063497806,-77.3606983197,Fecal Coliform
36702,MNPCA,Surface Water,2020-07-21,,,,,44.84048,-93.00483,Chloride
36703,PALERMOWELLFIELD_WQX,Groundwater,2020-01-20,,"GeoEngineers, Inc.",,,47.0023089,-122.9119244,Oxidation reduction potential (ORP)
36704,MNPCA,Surface Water,2020-09-01,,,,,44.978056,-93.245,pH
36705,MNPCA,Surface Water,2020-03-04,,,,,44.910663,-93.192374,Total volatile solids
36706,MNPCA,Surface Water,2020-05-16,,,,,45.012778,-93.220278,Total suspended solids
36707,MNPCA,Surface Water,2020-05-20,,,,,44.932031,-93.144877,Total dissolved solids
36708,WIDNR_WQX,,2020-10-05,1.0,WIDNR_WQX,,,46.535004,-91.58253,"Biochemical oxygen demand, standard conditions"
36709,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-01-15,,,,,40.00148,-104.825378,Sulfate
36710,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-09-16,,,,,40.00148,-104.825378,Bromide
36711,MNPCA,Surface Water,2020-06-18,,,,,44.932031,-93.144877,pH
36712,BPMWQX,Surface Water,2020-10-13,,,,,37.79027049,-107.6675778,Sulfate
36713,MNPCA,Surface Water,2020-01-23,,,,,45.023889,-93.277222,Escherichia coli
36714,BPMWQX,Surface Water,2020-08-03,,,,,37.9085318093,-107.6423634031,"Alkalinity, total"
36715,MNPCA,Surface Water,2020-08-18,,,,,47.015953,-91.666208,"Temperature, water"
36716,MNPCA,Surface Water,2020-02-05,,,,,44.965556,-93.223333,Chloride
36717,CT_DEP01_WQX,Surface Water,2020-08-19,,ctdeepWplrAbm,,,41.656743,-72.656319,Enterococcus
36718,BPMWQX,Surface Water,2020-10-14,,,,,37.909984,-107.638313,Chloride
36719,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-05-06,,,,,39.812806,-104.954333,Calcium
36720,UTAHDWQ_WQX,,2020-03-09,,Division of Water Quality,,,40.14387,-111.74946,Specific conductance
36721,MNPCA,Stormwater,2020-08-28,0.0,,,,44.9971,-93.47175,Chloride
36722,MNPCA,Surface Water,2020-10-15,,,,,44.97736,-93.090457,Total suspended solids
36723,MNPCA,Surface Water,2020-02-04,,,,,45.012778,-93.220278,"Temperature, water"
36724,SAMISHINDIAN_WQX,,2020-01-23,,,,,48.47,-122.59,Specific conductance
