,OrganizationIdentifier,ActivityMediaSubdivisionName,ActivityStartDate,ActivityDepthHeightMeasure/MeasureValue,ActivityConductingOrganizationText,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,CharacteristicName
32016,INSTOR_WQX,,2020-07-13,,,,,41.6183461878,-87.1990612156,"Temperature, water"
32017,MNPCA,Surface Water,2020-03-10,,,,,44.953273,-93.074752,Total suspended solids
32018,BPMWQX,Surface Water,2020-07-07,,,,,37.8967432,-107.6451765,Bromide
32019,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-09-16,,,,,39.812806,-104.954333,Turbidity
32020,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-05-20,,,,,39.812772,-104.95444,"Temperature, water"
32021,MNPCA,Surface Water,2020-06-28,,,,,44.910663,-93.192374,Total volatile solids
32022,WIDNR_WQX,,2020-08-11,,WIDNR_WQX,,,45.383327,-92.65001,Total suspended solids
32023,BPMWQX,Surface Water,2020-10-14,,,,,37.4589,-107.79955,Calcium
32024,BPMWQX,Surface Water,2020-07-06,,,,,37.9060846,-107.6424108,Chloride
32025,MNPCA,Surface Water,2020-09-10,,,,,44.961546,-92.985011,pH
32026,INSTOR_WQX,,2020-03-12,,,,,41.5997954912,-87.3429555221,"Temperature, water"
32027,MNPCA,Surface Water,2020-07-16,,,,,44.932031,-93.144877,Chloride
32028,MNPCA,Surface Water,2020-09-15,,,,,45.050084,-93.273847,Total volatile solids
32029,WIDNR_WQX,,2020-06-02,4.0,WIDNR_WQX,,,45.82015,-91.89824,Dissolved oxygen (DO)
32030,MNPCA,Surface Water,2020-06-24,,,,,47.015953,-91.666208,"Transparency, tube with disk"
32031,BPMWQX,Surface Water,2020-10-13,,,,,37.280496,-107.87599,Sulfate
32032,INSTOR_WQX,,2020-11-02,,,,,41.7250767749,-86.9016515024,"Alkalinity, total"
32033,BPMWQX,Surface Water,2020-07-07,,,,,37.79027049,-107.6675778,Sodium
32034,BPMWQX,Surface Water,2020-09-14,,,,,37.9060846,-107.6424108,Hardness
32035,BPMWQX,Surface Water,2020-09-22,,,,,37.88957,-107.64803,"Alkalinity, total"
32036,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-08-05,,,,,39.812772,-104.95444,Fluoride
32037,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-03-04,,,,,39.812806,-104.954333,Potassium
32038,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-08-05,,,,,39.812806,-104.954333,"Temperature, water"
32039,MNPCA,Surface Water,2020-05-22,,,,,45.023889,-93.277222,Chemical oxygen demand
32040,MNPCA,Stormwater,2020-10-12,0.0,,,,44.9971,-93.47175,Chloride
32041,BPMWQX,Surface Water,2020-07-07,,,,,37.82,-107.6631,Calcium
32042,MTVOLWQM_WQX,Treated water supply,2020-08-26,,HDR,,,48.174717,-114.308265,Total volatile solids
32043,MNPCA,Surface Water,2020-06-29,,,,,45.050084,-93.273847,Total dissolved solids
32044,MNPCA,Surface Water,2020-05-20,,,,,44.953353,-93.205417,Total volatile solids
32045,INSTOR_WQX,,2020-08-19,,,,,41.7250767749,-86.9016515024,Chemical oxygen demand
32046,INSTOR_WQX,,2020-10-01,,,,,41.7250767749,-86.9016515024,"Hardness, carbonate"
32047,BPMWQX,Surface Water,2020-08-03,,,,,37.898211,-107.64588,Potassium
32048,BPMWQX,Surface Water,2020-10-13,,,,,37.8437,-107.5894105,Hardness
32049,INSTOR_WQX,,2020-12-09,,,,,41.7250767749,-86.9016515024,Magnesium
32050,MNPCA,Surface Water,2020-07-18,,,,,45.023889,-93.277222,Total suspended solids
32051,MNPCA,Surface Water,2020-06-28,,,,,44.94981,-92.92872,Total volatile solids
32052,MNPCA,Surface Water,2020-02-11,,,,,44.957167,-93.081783,Total dissolved solids
32053,BPMWQX,Surface Water,2020-10-13,,,,,37.87673048,-107.6443288,Chloride
32054,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-03-04,,,,,40.00148,-104.825378,Potassium
32055,MNPCA,Surface Water,2020-08-21,,,,,45.012778,-93.220278,"Hardness, carbonate"
32056,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-11-04,,,,,39.812772,-104.95444,pH
32057,MNPCA,Surface Water,2020-07-16,,,,,44.932031,-93.144877,Magnesium
32058,INSTOR_WQX,,2020-11-02,,,,,41.7250767749,-86.9016515024,Sulfate
32059,BPMWQX,Surface Water,2020-08-03,,,,,37.9085318093,-107.6423634031,Magnesium
32060,MNPCA,Surface Water,2020-06-22,,,,,44.86311,-93.00493,Total suspended solids
32061,BPMWQX,Surface Water,2020-10-13,,,,,37.882231,-107.635607,Potassium
32062,MNPCA,Surface Water,2020-07-16,,,,,44.910663,-93.192374,Sulfate
32063,MNPCA,Surface Water,2020-05-22,,,,,44.978056,-93.239444,"Hardness, carbonate"
32064,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-11-04,,,,,40.00148,-104.825378,"Temperature, water"
32065,UTAHDWQ_WQX,,2020-10-06,,Division of Water Quality,,,40.14387,-111.74946,Dissolved oxygen (DO)
32066,MNPCA,Surface Water,2020-04-15,,,,,45.072844,-93.285133,Total volatile solids
32067,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-06-17,,,,,39.812806,-104.954333,Calcium
32068,UTAHDWQ_WQX,,2020-03-09,,Division of Water Quality,,,40.14387,-111.74946,"Temperature, water"
32069,BPMWQX,Surface Water,2020-10-13,,,,,37.8945649,-107.6383438,Hardness
32070,BPMWQX,Surface Water,2020-09-15,,,,,37.79027049,-107.6675778,Chloride
32071,INSTOR_WQX,,2020-12-09,,,,,41.6183461878,-87.1990612156,Chemical oxygen demand
32072,BPMWQX,Surface Water,2020-10-24,,,,,37.889925,-107.650156,Calcium
32073,BPMWQX,Surface Water,2020-07-07,,,,,37.8970496,-107.6453083,"Alkalinity, total"
32074,MNPCA,Surface Water,2020-06-24,,,,,47.015953,-91.666208,Specific conductance
32075,WIDNR_WQX,,2020-09-01,4.0,WIDNR_WQX,,,45.82015,-91.89824,pH
32076,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-05-20,,,,,39.812772,-104.95444,"Biochemical oxygen demand, standard conditions"
32077,MNPCA,Surface Water,2020-07-10,,,,,45.012778,-93.220278,"Alkalinity, total"
32078,BPMWQX,Surface Water,2020-09-14,,,,,37.8955505,-107.646707,Fluoride
32079,BPMWQX,Surface Water,2020-08-03,,,,,37.83287452,-107.5995865,Potassium
32080,UTAHDWQ_WQX,,2020-01-15,,Division of Water Quality,,,39.60687,-111.44536,"Biochemical oxygen demand, standard conditions"
32081,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-01-08,,,,,39.812806,-104.954333,Magnesium
32082,INSTOR_WQX,,2020-09-08,,,,,41.7250767749,-86.9016515024,Chemical oxygen demand
32083,MNPCA,Surface Water,2020-10-06,,,,,45.012778,-93.220278,"Temperature, water"
32084,MNPCA,Surface Water,2020-09-14,,,,,46.79585,-92.08289,Escherichia coli
32085,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-02-05,,,,,39.812772,-104.95444,Calcium
32086,MNPCA,Surface Water,2020-08-19,,,,,44.978056,-93.239444,"Hardness, carbonate"
32087,BPMWQX,Surface Water,2020-09-15,,,,,37.881573,-107.646016,"Alkalinity, total"
32088,BPMWQX,Surface Water,2020-08-25,,,,,37.8955505,-107.646707,Fluoride
32089,BPMWQX,Surface Water,2020-09-19,,,,,37.909984,-107.638313,Bromide
32090,MNPCA,Surface Water,2020-08-19,,,,,45.023889,-93.277222,Chloride
32091,WIDNR_WQX,,2020-07-14,0.1,WIDNR_WQX,,,42.915308,-88.064506,Escherichia coli
32092,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-01-08,,,,,39.812772,-104.95444,Potassium
32093,BPMWQX,Surface Water,2020-09-15,,,,,37.8945649,-107.6383438,Magnesium
32094,MNPCA,Surface Water,2020-09-21,,,,,44.97776,-93.090727,pH
32095,INSTOR_WQX,,2020-03-12,,,,,41.65241767,-87.4381260151,Total solids
32096,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-09-02,,,,,39.812806,-104.954333,Calcium
32097,MNPCA,Surface Water,2020-04-15,,,,,45.072844,-93.285133,pH
32098,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-03-04,,,,,39.812806,-104.954333,Escherichia coli
32099,21COL001_WQX,Surface Water,2020-01-30,,CDPHE-WQCD,,,39.7435,-105.476,"Alkalinity, total"
32100,INSTOR_WQX,,2020-03-12,,,,,41.69232048,-87.5054023621,Total dissolved solids
32101,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-10-07,,,,,40.00148,-104.825378,pH
32102,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-02-19,,,,,39.812772,-104.95444,Fluoride
32103,MNPCA,Surface Water,2020-06-16,,,,,45.072844,-93.285133,Stream stage
32104,UTAHDWQ_WQX,,2020-11-16,,Division of Water Quality,,,40.27694,-111.7443,Total suspended solids
32105,MNPCA,Surface Water,2020-09-01,,,,,45.023889,-93.277222,Specific conductance
32106,BPMWQX,Surface Water,2020-10-13,,,,,37.80272,-107.6726039,"Alkalinity, total"
32107,WFWQC_UT,,2020-10-14,,,,,40.144972,-111.650333,Volatile suspended solids
32108,INSTOR_WQX,,2020-01-15,,,,,41.69232048,-87.5054023621,Calcium
32109,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-05-20,,,,,39.812806,-104.954333,Total suspended solids
32110,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-04-15,,,,,40.00148,-104.825378,Escherichia coli
32111,INSTOR_WQX,,2020-01-15,,,,,41.5997954912,-87.3429555221,Magnesium
32112,BPMWQX,Surface Water,2020-07-06,,,,,37.905767,-107.643516,Sulfate
32113,INSTOR_WQX,,2020-01-15,,,,,41.5997954912,-87.3429555221,Specific conductance
32114,BPMWQX,Surface Water,2020-09-15,,,,,37.81120198,-107.6591665,Fluoride
32115,MNPCA,Surface Water,2020-05-17,,,,,44.94981,-92.92872,Total volatile solids
32116,MNPCA,Surface Water,2020-06-18,,,,,45.050084,-93.273847,Total suspended solids
32117,MNPCA,Surface Water,2020-01-13,,,,,44.97776,-93.090727,Magnesium
32118,INSTOR_WQX,,2020-10-27,,,,,41.69232048,-87.5054023621,Magnesium
32119,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-01-08,,,,,40.00148,-104.825378,Dissolved oxygen (DO)
32120,MNPCA,Surface Water,2020-11-23,,,,,44.957167,-93.081783,Total volatile solids
32121,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-08-19,,,,,39.812806,-104.954333,Potassium
32122,MNPCA,Surface Water,2020-06-18,,,,,44.925096,-92.91244,Magnesium
32123,BPMWQX,Surface Water,2020-07-06,,,,,37.89418422,-107.6473065,Chloride
32124,BPMWQX,Surface Water,2020-10-14,,,,,37.280496,-107.87599,"Alkalinity, total"
32125,INSTOR_WQX,,2020-11-24,,,,,41.65241767,-87.4381260151,Dissolved oxygen saturation
32126,MNPCA,Surface Water,2020-06-02,,,,,45.012778,-93.220278,Sulfate
32127,WFWQC_UT,,2020-11-11,,,,,40.21143,-111.65195,"Temperature, water"
32128,MNPCA,Surface Water,2020-05-26,,,,,44.94981,-92.92872,Total suspended solids
32129,INSTOR_WQX,,2020-08-19,,,,,41.6183461878,-87.1990612156,Fluoride
32130,INSTOR_WQX,,2020-01-06,,,,,41.7250767749,-86.9016515024,Total suspended solids
32131,BPMWQX,Surface Water,2020-09-22,,,,,37.88957,-107.64803,"Alkalinity, total"
32132,MNPCA,Surface Water,2020-08-12,,,,,45.072844,-93.285133,Dissolved oxygen (DO)
32133,BPMWQX,Surface Water,2020-09-15,,,,,37.881573,-107.646016,Chloride
32134,BPMWQX,Surface Water,2020-08-03,,,,,37.89098119,-107.6484397,Calcium
32135,BPMWQX,Surface Water,2020-10-24,,,,,37.889925,-107.650156,Sodium
32136,SSCW,,2020-06-08,0.5,,,,42.53424,-70.86585,Enterococcus
32137,MNPCA,Surface Water,2020-05-20,,,,,44.953353,-93.205417,Magnesium
32138,MNPCA,Surface Water,2020-07-14,,,,,44.932031,-93.144877,Escherichia coli
32139,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-04-15,,,,,40.00148,-104.825378,Calcium
32140,WFWQC_UT,,2020-02-11,,,,,40.21143,-111.65195,Total dissolved solids
32141,INSTOR_WQX,,2020-01-07,,,,,41.6183461878,-87.1990612156,Total dissolved solids
32142,MNPCA,Surface Water,2020-10-12,,,,,44.875331,-92.99937,Total suspended solids
32143,MNPCA,Surface Water,2020-07-17,,,,,44.957167,-93.081783,"Carbonaceous biochemical oxygen demand, non-standard conditions"
32144,MNPCA,Surface Water,2020-07-10,,,,,45.023889,-93.277222,Chloride
32145,MNPCA,Surface Water,2020-04-15,,,,,45.072844,-93.285133,Escherichia coli
32146,UTAHDWQ_WQX,,2020-08-11,,Division of Water Quality,,,40.14387,-111.74946,Total volatile solids
32147,BPMWQX,Surface Water,2020-09-14,,,,,37.89244383,-107.6483408,"Alkalinity, total"
32148,INSTOR_WQX,,2020-11-02,,,,,41.6183461878,-87.1990612156,Turbidity
32149,MNPCA,Surface Water,2020-05-26,,,,,45.050084,-93.273847,Salinity
32150,INSTOR_WQX,,2020-11-02,,,,,41.7250767749,-86.9016515024,Total dissolved solids
32151,MNPCA,Surface Water,2020-09-22,,,,,44.910663,-93.192374,"Hardness, Ca, Mg"
32152,MNPCA,Surface Water,2020-05-27,,,,,44.925096,-92.91244,"Hardness, carbonate"
32153,BPMWQX,Surface Water,2020-09-15,,,,,37.89430848,-107.6397413,Fluoride
32154,MNPCA,Surface Water,2020-11-04,,,,,44.953517,-92.814447,"Hardness, carbonate"
32155,BPMWQX,Surface Water,2020-07-06,,,,,37.905767,-107.643516,Sodium
32156,MNPCA,Surface Water,2020-05-20,,,,,44.932031,-93.144877,"Hardness, Ca, Mg"
32157,MNPCA,Surface Water,2020-07-26,,,,,45.03739,-92.8425,Total volatile solids
32158,INSTOR_WQX,,2020-08-19,,,,,41.6183461878,-87.1990612156,Chemical oxygen demand
32159,INSTOR_WQX,,2020-08-25,,,,,41.5997954912,-87.3429555221,Dissolved oxygen (DO)
32160,INSTOR_WQX,,2020-01-06,,,,,41.7250767749,-86.9016515024,Chemical oxygen demand
32161,UTAHDWQ_WQX,,2020-03-25,,Division of Water Quality,,,39.51447,-111.58635,Dissolved oxygen (DO)
32162,INSTOR_WQX,,2020-11-24,,,,,41.69232048,-87.5054023621,Magnesium
32163,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-09-16,,,,,39.812772,-104.95444,Bromide
32164,MNPCA,Surface Water,2020-03-03,,,,,44.957167,-93.081783,Calcium
32165,MNPCA,Surface Water,2020-09-15,,,,,44.978056,-93.239444,"Temperature, water"
32166,INSTOR_WQX,,2020-01-07,,,,,41.6183461878,-87.1990612156,pH
32167,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-02-19,,,,,40.00148,-104.825378,Calcium
32168,MTVOLWQM_WQX,Treated water supply,2020-08-26,,HDR,,,48.174717,-114.308265,Total suspended solids
32169,WFWQC_UT,,2020-07-15,,,,,40.21143,-111.65195,Dissolved oxygen (DO)
32170,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-06-17,,,,,39.812772,-104.95444,"Temperature, water"
32171,MNPCA,Surface Water,2020-03-04,,,,,44.97776,-93.090727,"Hardness, Ca, Mg"
32172,MNPCA,Surface Water,2020-02-04,,,,,45.050084,-93.273847,Chloride
32173,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-07-01,,,,,40.00148,-104.825378,Calcium
32174,21COL001_WQX,Wastewater Treatment Plant Effluent,2020-07-22,,CDPHE-WQCD,,,40.1726,-105.9157,Calcium
32175,21COL001_WQX,Surface Water,2020-06-09,,CDPHE-WQCD,,,37.262,-107.88066,Sodium
32176,MNPCA,Surface Water,2020-06-25,,,,,44.925096,-92.91244,Total suspended solids
32177,BPMWQX,Surface Water,2020-07-07,,,,,37.80272,-107.6726039,"Alkalinity, total"
32178,BPMWQX,Surface Water,2020-08-03,,,,,37.8952305671,-107.6464275365,Calcium
32179,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-09-02,,,,,39.812772,-104.95444,Escherichia coli
32180,BPMWQX,Surface Water,2020-10-13,,,,,37.81120198,-107.6591665,Fluoride
32181,KINGCOUNTY,,2020-01-07,,,,,47.386276,-122.476558,Fecal Coliform
32182,BPMWQX,Surface Water,2020-09-19,,,,,37.909984,-107.638313,Sodium
32183,MNPCA,Surface Water,2020-06-15,,,,,44.910663,-93.192374,Magnesium
32184,INSTOR_WQX,,2020-03-05,,,,,41.6183461878,-87.1990612156,Total solids
32185,INSTOR_WQX,,2020-09-22,,,,,41.69232048,-87.5054023621,Dissolved oxygen (DO)
32186,INSTOR_WQX,,2020-03-12,,,,,41.5997954912,-87.3429555221,"Alkalinity, total"
32187,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-01-15,,,,,39.812772,-104.95444,Magnesium
32188,MNPCA,Surface Water,2020-02-18,,,,,45.023889,-93.277222,Total volatile solids
32189,BPMWQX,Surface Water,2020-10-13,,,,,37.89098119,-107.6484397,Sulfate
32190,MNPCA,Surface Water,2020-03-04,,,,,44.953353,-93.205417,Chloride
32191,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-01-15,,,,,40.00148,-104.825378,"Alkalinity, total"
32192,UTAHDWQ_WQX,,2020-11-16,,Division of Water Quality,,,41.52422,-112.04542,Magnesium
32193,INSTOR_WQX,,2020-03-05,,,,,41.6183461878,-87.1990612156,Total dissolved solids
32194,WIDNR_WQX,,2020-02-26,,WIDNR_WQX,,,45.383327,-92.65001,Calcium carbonate
32195,INSTOR_WQX,,2020-01-15,,,,,41.65241767,-87.4381260151,Total dissolved solids
32196,BPMWQX,Surface Water,2020-10-14,,,,,37.83287452,-107.5995865,Fluoride
32197,WFWQC_UT,,2020-07-15,,,,,40.144972,-111.650333,"Temperature, water"
32198,INSTOR_WQX,,2020-07-23,,,,,41.5997954912,-87.3429555221,Sulfate
32199,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-07-01,,,,,39.812772,-104.95444,Potassium
32200,BPMWQX,Surface Water,2020-07-06,,,,,37.89624888,-107.6463734,Potassium
32201,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-10-07,,,,,40.00148,-104.825378,Escherichia coli
32202,MNPCA,Surface Water,2020-03-02,,,,,44.97776,-93.090727,Magnesium
32203,21COL001_WQX,Wastewater Treatment Plant Effluent,2020-08-11,,CDPHE-WQCD,,,37.262,-107.88066,Calcium
32204,INSTOR_WQX,,2020-09-22,,,,,41.5997954912,-87.3429555221,Potassium
32205,BPMWQX,Surface Water,2020-08-25,,,,,37.89217972,-107.6473843,Sulfate
32206,INSTOR_WQX,,2020-11-02,,,,,41.6183461878,-87.1990612156,Magnesium
32207,INSTOR_WQX,,2020-10-01,,,,,41.7250767749,-86.9016515024,Sulfate
32208,MNPCA,Surface Water,2020-01-23,,,,,44.978056,-93.245,Chloride
32209,MNPCA,Stormwater,2020-10-12,0.0,,,,44.989918,-93.470273,Suspended Sediment Concentration (SSC)
32210,MNPCA,Surface Water,2020-02-11,,,,,44.953353,-93.205417,Total suspended solids
32211,BPMWQX,Surface Water,2020-10-13,,,,,37.80272,-107.6726039,Sulfate
32212,BPMWQX,Surface Water,2020-07-06,,,,,37.89624888,-107.6463734,Hardness
32213,MNPCA,Surface Water,2020-08-05,,,,,44.932031,-93.144877,Total suspended solids
32214,SAMISHINDIAN_WQX,,2020-02-18,,,,,48.5044,-122.606,Fecal Coliform
32215,MNPCA,Surface Water,2020-09-01,,,,,45.012778,-93.220278,"Hardness, carbonate"
32216,MNPCA,Surface Water,2020-01-23,,,,,45.012778,-93.220278,"Transparency, tube with disk"
32217,21COL001_WQX,Wastewater Treatment Plant Effluent,2020-11-18,,CDPHE-WQCD,,,39.7435,-105.476,"Alkalinity, total"
32218,WIDNR_WQX,,2020-04-06,1.0,WIDNR_WQX,,,46.535004,-91.58253,Chloride
32219,MNPCA,Surface Water,2020-08-14,,,,,45.050084,-93.273847,Total volatile solids
32220,SAMISHINDIAN_WQX,,2020-06-23,,,,,48.5044,-122.606,"Temperature, water"
32221,MNPCA,Surface Water,2020-02-11,,,,,44.932031,-93.144877,Total dissolved solids
32222,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-05-06,,,,,39.812772,-104.95444,Turbidity
32223,BPMWQX,Surface Water,2020-07-06,,,,,37.9060846,-107.6424108,"Alkalinity, total"
32224,INSTOR_WQX,,2020-03-12,,,,,41.69232048,-87.5054023621,Calcium
32225,BPMWQX,Surface Water,2020-08-03,,,,,37.9085318093,-107.6423634031,Fluoride
32226,BPMWQX,Surface Water,2020-10-13,,,,,37.79027049,-107.6675778,Sulfate
32227,WIDNR_WQX,,2020-01-06,1.0,WIDNR_WQX,,,46.535004,-91.58253,"Temperature, water"
32228,WFWQC_UT,,2020-07-15,,,,,40.144972,-111.650333,Total dissolved solids
32229,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-09-02,,,,,39.812772,-104.95444,Fluoride
32230,BPMWQX,Surface Water,2020-10-13,,,,,37.87673048,-107.6443288,Hardness
32231,BPMWQX,Surface Water,2020-09-15,,,,,37.82,-107.6631,Potassium
32232,WIDNR_WQX,,2020-05-28,,WIDNR_WQX,,,45.383327,-92.65001,Specific conductance
32233,BPMWQX,Surface Water,2020-08-03,,,,,37.9085318093,-107.6423634031,Calcium
32234,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-12-02,,,,,39.812772,-104.95444,Potassium
32235,MNPCA,Surface Water,2020-07-25,,,,,44.932031,-93.144877,Calcium
32236,MNPCA,Surface Water,2020-07-25,,,,,44.97776,-93.090727,Calcium
32237,MNPCA,Surface Water,2020-03-17,,,,,45.023889,-93.277222,"Carbonaceous biochemical oxygen demand, standard conditions"
32238,MNPCA,Surface Water,2020-07-21,,,,,45.012778,-93.220278,Chloride
32239,BPMWQX,Surface Water,2020-07-07,,,,,37.80272,-107.6726039,Magnesium
32240,MNPCA,Surface Water,2020-03-06,,,,,44.910663,-93.192374,Chloride
32241,UTAHDWQ_WQX,,2020-04-13,,Division of Water Quality,,,40.14387,-111.74946,Specific conductance
32242,MNPCA,Surface Water,2020-03-02,,,,,44.953353,-93.205417,Magnesium
32243,MNPCA,Surface Water,2020-11-04,,,,,44.953517,-92.814447,Chloride
32244,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-07-01,,,,,39.812806,-104.954333,"Temperature, water"
32245,INSTOR_WQX,,2020-09-08,,,,,41.6183461878,-87.1990612156,Chemical oxygen demand
32246,MNPCA,Surface Water,2020-07-17,,,,,44.953273,-93.074752,Total volatile solids
32247,UTAHDWQ_WQX,,2020-11-16,,Division of Water Quality,,,40.27694,-111.7443,Chloride
32248,MNPCA,Surface Water,2020-10-06,,,,,45.012778,-93.220278,pH
32249,MNPCA,Surface Water,2020-02-04,,,,,44.978056,-93.239444,Dissolved oxygen (DO)
32250,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-11-04,,,,,39.812806,-104.954333,Magnesium
32251,MNPCA,Surface Water,2020-03-10,,,,,44.97776,-93.090727,Escherichia coli
32252,MNPCA,Surface Water,2020-02-18,,,,,45.050084,-93.273847,"Temperature, water"
32253,MNPCA,Surface Water,2020-03-17,,,,,45.012778,-93.220278,Chemical oxygen demand
32254,BPMWQX,Surface Water,2020-09-22,,,,,37.897372,-107.646046,Sulfate
32255,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-06-03,,,,,39.812772,-104.95444,Total dissolved solids
32256,21COL001_WQX,Wastewater Treatment Plant Effluent,2020-08-26,,CDPHE-WQCD,,,40.1726,-105.9157,Magnesium
32257,MNPCA,Surface Water,2020-07-25,,,,,44.84048,-93.00483,Total volatile solids
32258,BPMWQX,Surface Water,2020-10-14,,,,,37.93191431,-107.570513,Sodium
32259,MNPCA,Surface Water,2020-09-22,,,,,44.932031,-93.144877,Escherichia coli
32260,MNPCA,Surface Water,2020-10-12,,,,,44.94981,-92.92872,Total suspended solids
32261,MNPCA,Surface Water,2020-06-02,,,,,45.050084,-93.273847,"Temperature, water"
32262,MNPCA,Surface Water,2020-03-10,,,,,44.932031,-93.144877,Calcium
32263,BPMWQX,Surface Water,2020-09-19,,,,,37.89098119,-107.6484397,Sulfate
32264,MNPCA,Surface Water,2020-07-29,,,,,45.012778,-93.220278,Escherichia coli
32265,BPMWQX,Surface Water,2020-11-19,,,,,37.889925,-107.650156,Potassium
32266,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-05-06,,,,,40.00148,-104.825378,Sodium
32267,BPMWQX,Surface Water,2020-09-15,,,,,37.81120198,-107.6591665,Magnesium
32268,MNPCA,Surface Water,2020-01-13,,,,,44.97736,-93.090457,Magnesium
32269,BPMWQX,Surface Water,2020-07-06,,,,,37.905767,-107.643516,"Alkalinity, total"
32270,BPMWQX,Surface Water,2020-09-19,,,,,37.89098119,-107.6484397,Magnesium
32271,BPMWQX,Surface Water,2020-08-03,,,,,37.89098119,-107.6484397,Chloride
32272,KINGCOUNTY,,2020-01-07,,,,,47.331883,-122.502285,Fecal Coliform
32273,BPMWQX,Surface Water,2020-07-06,,,,,37.8952305671,-107.6464275365,"Alkalinity, total"
32274,MWRD_WQX,Wastewater Treatment Plant Effluent,2020-03-04,,,,,39.812772,-104.95444,Potassium
